idcompra,idcanalvenda,bandeira,Data,Preço,Preço_com_frete,Nome_Departamento,estado,cliente_Log,idade,renda,Faixa de Preço,Faixa de Idade,Faixa de Renda,Mes,Dia_da_Semana,Nome_Estado
97980,Aplicativo,B,2023-01-16,1679.2,1687.1200000000001,Eletrodomesticos,RS,14323,57,5175,1.500 a 2.999,50 a 79,4.000 a 9.999,JAN,Segunda-feira,Rio Grande do Sul
175010,Aplicativo,B,2023-01-27,343.91999999999996,351.04,Automotivo,SP,15212,69,4725,até 500,50 a 79,4.000 a 9.999,JAN,Sexta-feira,São Paulo
380160,Internet,B,2023-01-25,1439.2,1463.192,Bebes,RS,21680,79,14507,500 a 1.499,50 a 79,10.000 a 14.999,JAN,Quarta-feira,Rio Grande do Sul
433850,Mobile,B,2023-04-04,112.0,122.68800000000002,Beleza_e_Saude,SP,18128,47,13439,até 500,35 a 49,10.000 a 14.999,APR,Terça-feira,São Paulo
24885,Internet,B,2023-02-18,183.2,187.12,Acessorios_e_Inovacoes,SP,18568,89,11340,até 500,80 ou mais,10.000 a 14.999,FEB,Sábado,São Paulo
30135,Internet,A,2023-03-20,1359.2,1379.1200000000001,Informatica,SC,5426,72,6885,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Segunda-feira,Santa Catarina
78600,Internet,B,2023-01-29,2639.2,2734.4,Linha_Industrial,SP,12530,70,11803,1.500 a 2.999,50 a 79,10.000 a 14.999,JAN,Domingo,São Paulo
181830,Mobile,B,2023-04-06,127.92,132.632,Beleza_e_Saude,SP,6736,66,13484,até 500,50 a 79,10.000 a 14.999,APR,Quinta-feira,São Paulo
241875,Internet,A,2023-02-25,43.92,45.512,Bebes,RS,20854,66,13356,até 500,50 a 79,10.000 a 14.999,FEB,Sábado,Rio Grande do Sul
30790,Internet,A,2023-02-11,1319.2,1383.1200000000001,Eletrodomesticos,SP,4087,75,14416,500 a 1.499,50 a 79,10.000 a 14.999,FEB,Sábado,São Paulo
265970,Aplicativo,B,2023-01-14,1679.2,1687.1200000000001,Eletrodomesticos,MG,13349,27,5318,1.500 a 2.999,20 a 34,4.000 a 9.999,JAN,Sábado,Minas Gerais
313815,Mobile,B,2023-03-24,319.2,327.192,Acessorios_e_Inovacoes,SP,18488,23,7319,até 500,20 a 34,4.000 a 9.999,MAR,Sexta-feira,São Paulo
400540,Internet,A,2023-03-09,191.92000000000002,202.24,Utilidades_Domesticas,SC,27896,59,11517,até 500,50 a 79,10.000 a 14.999,MAR,Quinta-feira,Santa Catarina
408780,Internet,A,2023-03-05,175.92000000000002,185.512,Bebes,RN,3181,74,8705,até 500,50 a 79,4.000 a 9.999,MAR,Domingo,Rio Grande do Norte
487900,Mobile,A,2023-02-28,79.92,81.512,Bebes,SP,6530,56,9815,até 500,50 a 79,4.000 a 9.999,FEB,Terça-feira,São Paulo
491920,Aplicativo,A,2023-04-18,111.92,115.112,Bebes,CE,645,46,1891,até 500,35 a 49,até 2000,APR,Terça-feira,Ceará
183800,Internet,A,2023-02-11,63.92,73.44,Utilidades_Domesticas,MG,27581,82,8546,até 500,80 ou mais,4.000 a 9.999,FEB,Sábado,Minas Gerais
269955,Mobile,B,2023-02-08,57.120000000000005,63.04,Beleza_e_Saude,DF,11650,61,12051,até 500,50 a 79,10.000 a 14.999,FEB,Quarta-feira,Distrito Federal
15490,Mobile,B,2023-03-26,23.919999999999998,34.239999999999995,Utilidades_Domesticas,MG,19088,79,11269,até 500,50 a 79,10.000 a 14.999,MAR,Domingo,Minas Gerais
86535,Mobile,A,2023-02-17,516.04,587.96,Moveis,GO,195,84,8880,500 a 1.499,80 ou mais,4.000 a 9.999,FEB,Sexta-feira,Goiás
145855,Internet,B,2023-03-24,79.128,83.12,Eletroportateis,SP,9266,66,5010,até 500,50 a 79,4.000 a 9.999,MAR,Sexta-feira,São Paulo
292155,Mobile,A,2023-02-04,879.9200000000001,892.008,Eletroportateis,SP,26416,26,11740,500 a 1.499,20 a 34,10.000 a 14.999,FEB,Sábado,São Paulo
349270,Mobile,B,2023-04-23,388.56,406.816,Eletrodomesticos,BA,1219,68,7526,até 500,50 a 79,4.000 a 9.999,APR,Domingo,Bahia
368490,Mobile,A,2023-03-22,137.28,138.88,Bebes,RS,10001,51,9121,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Rio Grande do Sul
372515,Aplicativo,A,2023-04-24,175.2,201.44,Esporte_e_Lazer,PR,26820,51,7932,até 500,50 a 79,4.000 a 9.999,APR,Segunda-feira,Paraná
383605,Mobile,A,2023-02-11,130.32,136.712,Bebes,PR,1582,80,11234,até 500,80 ou mais,10.000 a 14.999,FEB,Sábado,Paraná
388340,Aplicativo,A,2023-04-07,2799.2,2819.12,Informatica,RJ,16716,48,3785,1.500 a 2.999,35 a 49,2.000 a 3.999,APR,Sexta-feira,Rio de Janeiro
394310,Internet,A,2023-01-31,78.96000000000001,80.54400000000001,Bebes,SP,5181,78,12763,até 500,50 a 79,10.000 a 14.999,JAN,Terça-feira,São Paulo
81050,Internet,B,2023-03-26,1119.2,1143.1200000000001,Moveis,MG,9706,86,8127,500 a 1.499,80 ou mais,4.000 a 9.999,MAR,Domingo,Minas Gerais
220150,Aplicativo,B,2023-02-26,364.04,387.96,Eletrodomesticos,SP,7679,40,3145,até 500,35 a 49,2.000 a 3.999,FEB,Domingo,São Paulo
223680,Internet,A,2023-01-27,79.2,93.632,Brinquedos,SP,5377,49,13424,até 500,35 a 49,10.000 a 14.999,JAN,Sexta-feira,São Paulo
348490,Mobile,B,2023-04-07,2639.2,2734.4,Linha_Industrial,SC,4188,56,11521,1.500 a 2.999,50 a 79,10.000 a 14.999,APR,Sexta-feira,Santa Catarina
268655,Internet,B,2023-04-29,87.92,92.632,Beleza_e_Saude,SP,17954,35,7942,até 500,35 a 49,4.000 a 9.999,APR,Sábado,São Paulo
312175,Internet,A,2023-01-20,102.96,104.54400000000001,Bebes,RJ,21402,56,8446,até 500,50 a 79,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
355165,Mobile,A,2023-01-03,39.2,43.12,Acessorios_e_Inovacoes,RN,131,41,7310,até 500,35 a 49,4.000 a 9.999,JAN,Terça-feira,Rio Grande do Norte
401860,Mobile,A,2023-04-19,1599.2,1612.016,Informatica,SP,17948,69,2769,1.500 a 2.999,50 a 79,2.000 a 3.999,APR,Quarta-feira,São Paulo
446885,Internet,A,2023-04-09,79.92,81.512,Bebes,RJ,24718,62,14254,até 500,50 a 79,10.000 a 14.999,APR,Domingo,Rio de Janeiro
462110,Internet,B,2023-02-13,31.919999999999998,41.727999999999994,Utilidades_Domesticas,PR,12791,63,2873,até 500,50 a 79,2.000 a 3.999,FEB,Segunda-feira,Paraná
463500,Aplicativo,B,2023-03-22,205.11999999999998,217.04000000000002,Decoracao,MG,26264,39,8126,até 500,35 a 49,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
495615,Aplicativo,B,2023-02-23,1799.2,1831.1200000000001,Esporte_e_Lazer,RJ,9317,76,7666,1.500 a 2.999,50 a 79,4.000 a 9.999,FEB,Quinta-feira,Rio de Janeiro
14420,Internet,B,2023-04-09,383.2,415.192,Moveis,MG,7317,43,5446,até 500,35 a 49,4.000 a 9.999,APR,Domingo,Minas Gerais
265330,Mobile,B,2023-02-11,906.5891285439033,1199.2,Telefones_e_Celulares,MS,18300,28,8310,500 a 1.499,20 a 34,4.000 a 9.999,FEB,Sábado,Mato Grosso do Sul
327115,Internet,A,2023-01-02,39.92,47.632,Brinquedos,SP,10891,69,3088,até 500,50 a 79,2.000 a 3.999,JAN,Segunda-feira,São Paulo
474725,Internet,B,2023-04-29,151.92000000000002,159.91199999999998,Eletroportateis,RJ,4814,86,12974,até 500,80 ou mais,10.000 a 14.999,APR,Sábado,Rio de Janeiro
475745,Mobile,B,2023-02-01,2079.2,2135.2799999999997,Acessorios_e_Inovacoes,SP,15275,87,10777,1.500 a 2.999,80 ou mais,10.000 a 14.999,FEB,Quarta-feira,São Paulo
22115,Aplicativo,B,2023-03-09,1396.024,1403.944,Eletrodomesticos,RJ,18142,37,3945,500 a 1.499,35 a 49,2.000 a 3.999,MAR,Quinta-feira,Rio de Janeiro
35785,Mobile,B,2023-01-21,87.92,90.24,Acessorios_e_Inovacoes,RJ,26529,21,7665,até 500,20 a 34,4.000 a 9.999,JAN,Sábado,Rio de Janeiro
41915,Internet,A,2023-04-05,519.2,535.12,Eletrodomesticos,SP,22046,43,10401,500 a 1.499,35 a 49,10.000 a 14.999,APR,Quarta-feira,São Paulo
160085,Mobile,B,2023-02-13,519.2,535.12,Eletrodomesticos,SP,14124,35,8639,500 a 1.499,35 a 49,4.000 a 9.999,FEB,Segunda-feira,São Paulo
253070,Internet,A,2023-03-12,495.91999999999996,513.512,Relogios,MG,5169,84,11184,até 500,80 ou mais,10.000 a 14.999,MAR,Domingo,Minas Gerais
273610,Internet,A,2023-01-23,999.2,1071.136,Moveis,SP,19374,89,6291,500 a 1.499,80 ou mais,4.000 a 9.999,JAN,Segunda-feira,São Paulo
277380,Mobile,B,2023-01-18,120.84,128.832,Moveis,RS,57,19,9944,até 500,até 20,4.000 a 9.999,JAN,Quarta-feira,Rio Grande do Sul
352625,Internet,B,2023-02-24,239.2,247.13600000000002,Games,RJ,15529,81,11604,até 500,80 ou mais,10.000 a 14.999,FEB,Sexta-feira,Rio de Janeiro
357700,Aplicativo,B,2023-03-12,2879.2,2883.9759999999997,Informatica,RJ,26096,30,9045,1.500 a 2.999,20 a 34,4.000 a 9.999,MAR,Domingo,Rio de Janeiro
475195,Internet,A,2023-03-07,1959.2,2079.12,Eletrodomesticos,SP,21420,72,11025,1.500 a 2.999,50 a 79,10.000 a 14.999,MAR,Terça-feira,São Paulo
199535,Mobile,A,2023-01-04,1999.2,2011.1200000000001,Eletrodomesticos,SP,26758,38,4027,1.500 a 2.999,35 a 49,4.000 a 9.999,JAN,Quarta-feira,São Paulo
300595,Internet,B,2023-01-13,129.12,139.512,Eletroportateis,RJ,25632,65,9728,até 500,50 a 79,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
422070,Aplicativo,A,2023-03-27,106.32000000000001,107.91199999999999,Bebes,MG,13923,22,11849,até 500,20 a 34,10.000 a 14.999,MAR,Segunda-feira,Minas Gerais
3035,Internet,A,2023-02-11,106.32000000000001,107.91199999999999,Bebes,SP,19144,35,5109,até 500,35 a 49,4.000 a 9.999,FEB,Sábado,São Paulo
143175,Internet,B,2023-04-18,1799.2,1831.1200000000001,Esporte_e_Lazer,ES,26012,23,8717,1.500 a 2.999,20 a 34,4.000 a 9.999,APR,Terça-feira,Espírito Santo
220650,Mobile,B,2023-03-20,127.92,131.752,Relogios,SP,21730,26,11950,até 500,20 a 34,10.000 a 14.999,MAR,Segunda-feira,São Paulo
236345,Internet,A,2023-02-18,2719.2,2759.12,Eletrodomesticos,RJ,9689,29,13641,1.500 a 2.999,20 a 34,10.000 a 14.999,FEB,Sábado,Rio de Janeiro
351375,Internet,A,2023-04-13,87.92,90.24,Acessorios_e_Inovacoes,SP,17827,58,14751,até 500,50 a 79,10.000 a 14.999,APR,Quinta-feira,São Paulo
363005,Mobile,A,2023-04-28,39.2,43.12,Acessorios_e_Inovacoes,BA,18562,69,2700,até 500,50 a 79,2.000 a 3.999,APR,Sexta-feira,Bahia
465510,Aplicativo,B,2023-03-06,1822.056,1909.9759999999999,Eletrodomesticos,RJ,1021,23,4080,1.500 a 2.999,20 a 34,4.000 a 9.999,MAR,Segunda-feira,Rio de Janeiro
85205,Internet,B,2023-04-23,1199.2,1203.92,Acessorios_e_Inovacoes,SP,24733,51,10271,500 a 1.499,50 a 79,10.000 a 14.999,APR,Domingo,São Paulo
119795,Internet,A,2023-04-29,439.2,479.12,Eletrodomesticos,SP,16083,23,1555,até 500,20 a 34,até 2000,APR,Sábado,São Paulo
206835,Internet,A,2023-04-22,138.32,139.91199999999998,Bebes,SP,6883,89,7903,até 500,80 ou mais,4.000 a 9.999,APR,Sábado,São Paulo
37655,Aplicativo,B,2023-03-14,199.2,215.11999999999998,Moveis,SP,5150,29,6582,até 500,20 a 34,4.000 a 9.999,MAR,Terça-feira,São Paulo
112230,Aplicativo,A,2023-02-21,1087.2,1095.1200000000001,Eletrodomesticos,RS,12223,40,10188,500 a 1.499,35 a 49,10.000 a 14.999,FEB,Terça-feira,Rio Grande do Sul
389745,Mobile,A,2023-01-02,3359.2,3400.976,Telefones_e_Celulares,MG,24771,25,9693,3.000 a 4.999,20 a 34,4.000 a 9.999,JAN,Segunda-feira,Minas Gerais
401745,Mobile,B,2023-01-20,23.919999999999998,33.44,Utilidades_Domesticas,MG,2779,70,4369,até 500,50 a 79,4.000 a 9.999,JAN,Sexta-feira,Minas Gerais
403705,Aplicativo,A,2023-04-03,87.92,103.84,Ar_e_Ventilacao,RJ,12982,60,2266,até 500,50 a 79,2.000 a 3.999,APR,Segunda-feira,Rio de Janeiro
474625,Aplicativo,A,2023-04-26,158.4,175.176,Bebes,MG,20112,28,3555,até 500,20 a 34,2.000 a 3.999,APR,Quarta-feira,Minas Gerais
46755,Internet,B,2023-03-31,599.2,615.12,Eletrodomesticos,RJ,10164,78,12418,500 a 1.499,50 a 79,10.000 a 14.999,MAR,Sexta-feira,Rio de Janeiro
84500,Aplicativo,A,2023-02-01,24.72,27.912,Bebes,DF,21170,85,10539,até 500,80 ou mais,10.000 a 14.999,FEB,Quarta-feira,Distrito Federal
112995,Mobile,A,2023-02-22,215.92,222.31199999999998,Bebes,RJ,12535,54,10320,até 500,50 a 79,10.000 a 14.999,FEB,Quarta-feira,Rio de Janeiro
354275,Internet,B,2023-04-21,607.24,623.1600000000001,Eletrodomesticos,MG,2661,56,4496,500 a 1.499,50 a 79,4.000 a 9.999,APR,Sexta-feira,Minas Gerais
150460,Mobile,A,2023-02-19,67.2,68.784,Bebes,MG,15677,59,7889,até 500,50 a 79,4.000 a 9.999,FEB,Domingo,Minas Gerais
181065,Internet,A,2023-02-24,2559.2,2567.12,Eletrodomesticos,MG,3204,20,14641,1.500 a 2.999,20 a 34,10.000 a 14.999,FEB,Sexta-feira,Minas Gerais
195430,Internet,A,2023-04-13,2119.2,2127.12,Eletrodomesticos,SP,10446,64,11239,1.500 a 2.999,50 a 79,10.000 a 14.999,APR,Quinta-feira,São Paulo
243170,Mobile,B,2023-04-06,103.92,108.64000000000001,Acessorios_e_Inovacoes,RS,19021,60,4529,até 500,50 a 79,4.000 a 9.999,APR,Quinta-feira,Rio Grande do Sul
272230,Mobile,A,2023-01-21,87.92,90.24,Acessorios_e_Inovacoes,SP,21901,68,3737,até 500,50 a 79,2.000 a 3.999,JAN,Sábado,São Paulo
367880,Mobile,A,2023-03-02,63.2,66.4,Bebes,GO,22915,76,12331,até 500,50 a 79,10.000 a 14.999,MAR,Quinta-feira,Goiás
440315,Internet,B,2023-01-18,639.2,687.192,Moveis,MG,13737,83,8039,500 a 1.499,80 ou mais,4.000 a 9.999,JAN,Quarta-feira,Minas Gerais
479720,Mobile,A,2023-02-15,79.2,87.12,Acessorios_e_Inovacoes,SP,13573,87,10431,até 500,80 ou mais,10.000 a 14.999,FEB,Quarta-feira,São Paulo
497075,Aplicativo,A,2023-02-12,59.2,62.4,Produtos_de_Limpeza,SP,27129,35,9213,até 500,35 a 49,4.000 a 9.999,FEB,Domingo,São Paulo
319805,Mobile,B,2023-03-06,79.92,87.50399999999999,Utilidades_Domesticas,SP,24992,38,1896,até 500,35 a 49,até 2000,MAR,Segunda-feira,São Paulo
491950,Mobile,B,2023-02-03,95.92,123.31199999999998,Brinquedos,RJ,5099,22,3749,até 500,20 a 34,2.000 a 3.999,FEB,Sexta-feira,Rio de Janeiro
85980,Mobile,A,2023-04-27,19.919999999999998,28.968,Brinquedos,SP,23938,40,4802,até 500,35 a 49,4.000 a 9.999,APR,Quinta-feira,São Paulo
100995,Mobile,A,2023-03-01,151.2,159.12,Audio,MG,2765,78,11285,até 500,50 a 79,10.000 a 14.999,MAR,Quarta-feira,Minas Gerais
121400,Internet,B,2023-03-11,63.2,67.2,Perfumaria,RS,8769,51,6132,até 500,50 a 79,4.000 a 9.999,MAR,Sábado,Rio Grande do Sul
185755,Aplicativo,A,2023-03-13,115.53599999999999,117.128,Bebes,RJ,13240,20,14338,até 500,20 a 34,10.000 a 14.999,MAR,Segunda-feira,Rio de Janeiro
296680,Internet,A,2023-03-12,87.92,90.24,Acessorios_e_Inovacoes,RJ,6121,33,2142,até 500,20 a 34,2.000 a 3.999,MAR,Domingo,Rio de Janeiro
388835,Mobile,A,2023-04-09,131.04000000000002,132.64000000000001,Bebes,SP,4644,53,10108,até 500,50 a 79,10.000 a 14.999,APR,Domingo,São Paulo
425320,Aplicativo,B,2023-02-21,351.2,363.992,Bebes,SP,12719,18,2986,até 500,até 20,2.000 a 3.999,FEB,Terça-feira,São Paulo
104755,Mobile,A,2023-03-20,143.92000000000002,148.776,Beleza_e_Saude,BA,27866,46,3985,até 500,35 a 49,2.000 a 3.999,MAR,Segunda-feira,Bahia
146455,Mobile,A,2023-02-24,2319.3599999999997,2337.552,Telefones_e_Celulares,SP,3274,40,8083,1.500 a 2.999,35 a 49,4.000 a 9.999,FEB,Sexta-feira,São Paulo
497010,Mobile,A,2023-04-20,69.36,70.944,Bebes,RJ,11508,35,7312,até 500,35 a 49,4.000 a 9.999,APR,Quinta-feira,Rio de Janeiro
79035,Internet,B,2023-04-25,137.28,150.048,Bebes,PB,11340,70,11971,até 500,50 a 79,10.000 a 14.999,APR,Terça-feira,Paraíba
181665,Internet,B,2023-01-07,75.92,85.44,Utilidades_Domesticas,RJ,12608,81,10803,até 500,80 ou mais,10.000 a 14.999,JAN,Sábado,Rio de Janeiro
197880,Internet,B,2023-02-19,33.519999999999996,41.304,Esporte_e_Lazer,MG,20659,83,10129,até 500,80 ou mais,10.000 a 14.999,FEB,Domingo,Minas Gerais
262475,Internet,B,2023-02-23,767.36,791.28,Audio,RJ,17555,76,13025,500 a 1.499,50 a 79,10.000 a 14.999,FEB,Quinta-feira,Rio de Janeiro
425870,Internet,B,2023-04-10,111.92,119.84,Informatica,RJ,17185,34,4876,até 500,20 a 34,4.000 a 9.999,APR,Segunda-feira,Rio de Janeiro
453235,Internet,A,2023-01-17,87.92,90.24,Acessorios_e_Inovacoes,MG,12244,66,5640,até 500,50 a 79,4.000 a 9.999,JAN,Terça-feira,Minas Gerais
99545,Mobile,A,2023-01-05,47.92,50.784,Brinquedos,SP,21640,78,11835,até 500,50 a 79,10.000 a 14.999,JAN,Quinta-feira,São Paulo
480840,Aplicativo,B,2023-01-06,326.04,358.03200000000004,Moveis,RJ,10157,59,4579,até 500,50 a 79,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
120100,Internet,B,2023-02-13,111.92,122.24000000000001,Utilidades_Domesticas,SP,27576,81,4790,até 500,80 ou mais,4.000 a 9.999,FEB,Segunda-feira,São Paulo
169595,Mobile,B,2023-02-21,92.88,100.872,Moveis,SP,339,36,11693,até 500,35 a 49,10.000 a 14.999,FEB,Terça-feira,São Paulo
249995,Mobile,A,2023-03-02,5623.92,5691.888,TVs_e_Acessorios,MG,10059,30,1649,5.000 ou mais,20 a 34,até 2000,MAR,Quinta-feira,Minas Gerais
281205,Aplicativo,A,2023-04-16,287.91999999999996,297.44,Automotivo,RN,12047,61,12388,até 500,50 a 79,10.000 a 14.999,APR,Domingo,Rio Grande do Norte
387115,Mobile,A,2023-01-13,130.32,131.91199999999998,Bebes,PR,7411,33,6307,até 500,20 a 34,4.000 a 9.999,JAN,Sexta-feira,Paraná
422145,Aplicativo,B,2023-03-11,999.2,1007.1200000000001,Eletrodomesticos,SP,2443,35,10421,500 a 1.499,35 a 49,10.000 a 14.999,MAR,Sábado,São Paulo
465570,Internet,A,2023-03-24,1023.68,1058.56,Automotivo,GO,25003,37,12995,500 a 1.499,35 a 49,10.000 a 14.999,MAR,Sexta-feira,Goiás
51625,Internet,A,2023-01-17,551.2,575.12,Eletrodomesticos,MG,8684,31,10243,500 a 1.499,20 a 34,10.000 a 14.999,JAN,Terça-feira,Minas Gerais
207595,Mobile,B,2023-01-18,42.72,43.864,Produtos_de_Limpeza,RJ,26950,41,10004,até 500,35 a 49,10.000 a 14.999,JAN,Quarta-feira,Rio de Janeiro
296145,Internet,B,2023-04-24,6799.2,6809.5199999999995,TVs_e_Acessorios,SP,3544,53,2162,5.000 ou mais,50 a 79,2.000 a 3.999,APR,Segunda-feira,São Paulo
299455,Internet,B,2023-04-06,143.92000000000002,155.84,Malas_e_Mochilas,RJ,2042,60,14133,até 500,50 a 79,10.000 a 14.999,APR,Quinta-feira,Rio de Janeiro
343590,Internet,A,2023-03-28,79.92,83.112,Bebes,SP,25211,87,8247,até 500,80 ou mais,4.000 a 9.999,MAR,Terça-feira,São Paulo
396215,Internet,B,2023-02-01,951.2,959.1200000000001,Eletrodomesticos,SP,11213,35,10072,500 a 1.499,35 a 49,10.000 a 14.999,FEB,Quarta-feira,São Paulo
415020,Internet,B,2023-04-30,79.92,83.912,Eletroportateis,RJ,7152,39,14059,até 500,35 a 49,10.000 a 14.999,APR,Domingo,Rio de Janeiro
427250,Mobile,A,2023-03-26,167.76,169.344,Bebes,SP,4730,62,14213,até 500,50 a 79,10.000 a 14.999,MAR,Domingo,São Paulo
440960,Internet,B,2023-03-07,119.92,127.91199999999999,Cine_e_Foto,RJ,27062,40,13891,até 500,35 a 49,10.000 a 14.999,MAR,Terça-feira,Rio de Janeiro
461430,Internet,A,2023-02-04,69.36,70.944,Bebes,PE,9310,49,1846,até 500,35 a 49,até 2000,FEB,Sábado,Pernambuco
252900,Internet,B,2023-01-16,71.92,82.24,Utilidades_Domesticas,PR,17046,34,10651,até 500,20 a 34,10.000 a 14.999,JAN,Segunda-feira,Paraná
288560,Internet,B,2023-01-16,307.91999999999996,315.912,Eletroportateis,MG,17918,89,5072,até 500,80 ou mais,4.000 a 9.999,JAN,Segunda-feira,Minas Gerais
283140,Aplicativo,B,2023-02-24,439.2,455.12,Eletrodomesticos,RJ,25958,42,6723,até 500,35 a 49,4.000 a 9.999,FEB,Sexta-feira,Rio de Janeiro
309820,Internet,A,2023-04-14,671.2,696.472,Moveis,RS,1676,30,8221,500 a 1.499,20 a 34,4.000 a 9.999,APR,Sexta-feira,Rio Grande do Sul
419665,Internet,B,2023-01-21,319.91999999999996,327.11199999999997,Eletroportateis,RS,4548,39,8584,até 500,35 a 49,4.000 a 9.999,JAN,Sábado,Rio Grande do Sul
30485,Internet,A,2023-04-06,455.91999999999996,461.216,Ferramentas,GO,10315,25,6739,até 500,20 a 34,4.000 a 9.999,APR,Quinta-feira,Goiás
260265,Aplicativo,A,2023-04-28,179.28,187.2,Moveis,SP,24201,61,14580,até 500,50 a 79,10.000 a 14.999,APR,Sexta-feira,São Paulo
292800,Mobile,B,2023-02-15,50.327999999999996,55.184000000000005,Beleza_e_Saude,SP,2269,75,13451,até 500,50 a 79,10.000 a 14.999,FEB,Quarta-feira,São Paulo
400575,Aplicativo,B,2023-03-22,543.2,615.12,Moveis,SP,20407,48,12462,500 a 1.499,35 a 49,10.000 a 14.999,MAR,Quarta-feira,São Paulo
17065,Internet,B,2023-02-24,111.92,121.44000000000001,Utilidades_Domesticas,SP,16796,47,3055,até 500,35 a 49,2.000 a 3.999,FEB,Sexta-feira,São Paulo
206170,Mobile,A,2023-01-22,51.92,53.512,Bebes,SP,16464,53,12593,até 500,50 a 79,10.000 a 14.999,JAN,Domingo,São Paulo
207120,Mobile,B,2023-04-08,1679.2,1687.1200000000001,Eletrodomesticos,SP,21928,51,8416,1.500 a 2.999,50 a 79,4.000 a 9.999,APR,Sábado,São Paulo
300340,Aplicativo,A,2023-03-21,67.2,68.784,Bebes,SP,16360,27,7189,até 500,20 a 34,4.000 a 9.999,MAR,Terça-feira,São Paulo
326275,Mobile,A,2023-04-15,33.6,36.0,Perfumaria,SP,7962,75,6685,até 500,50 a 79,4.000 a 9.999,APR,Sábado,São Paulo
410485,Internet,A,2023-01-02,319.2,335.12,Eletrodomesticos,SP,16410,42,13762,até 500,35 a 49,10.000 a 14.999,JAN,Segunda-feira,São Paulo
473630,Internet,A,2023-01-29,167.92000000000002,173.512,Bebes,SP,1894,40,9149,até 500,35 a 49,4.000 a 9.999,JAN,Domingo,São Paulo
46905,Aplicativo,B,2023-01-15,189.24,205.16,Moveis,RS,20669,20,11304,até 500,20 a 34,10.000 a 14.999,JAN,Domingo,Rio Grande do Sul
60825,Mobile,B,2023-01-02,127.92,135.03199999999998,Beleza_e_Saude,SP,21059,58,12150,até 500,50 a 79,10.000 a 14.999,JAN,Segunda-feira,São Paulo
109340,Aplicativo,A,2023-01-08,121.6,135.2,Produtos_de_Limpeza,SC,17547,30,2941,até 500,20 a 34,2.000 a 3.999,JAN,Domingo,Santa Catarina
260490,Mobile,A,2023-02-14,2799.2,2819.12,Informatica,MG,14187,53,13916,1.500 a 2.999,50 a 79,10.000 a 14.999,FEB,Terça-feira,Minas Gerais
296370,Internet,B,2023-04-30,92.88,100.872,Moveis,DF,26212,85,9913,até 500,80 ou mais,4.000 a 9.999,APR,Domingo,Distrito Federal
428755,Internet,A,2023-04-20,668.856,700.216,Moveis,MG,8672,83,9203,500 a 1.499,80 ou mais,4.000 a 9.999,APR,Quinta-feira,Minas Gerais
18790,Internet,A,2023-04-25,87.92,90.24,Acessorios_e_Inovacoes,SP,19123,45,8645,até 500,35 a 49,4.000 a 9.999,APR,Terça-feira,São Paulo
114900,Aplicativo,B,2023-04-10,399.2,407.12,Moveis,RJ,26579,49,9013,até 500,35 a 49,4.000 a 9.999,APR,Segunda-feira,Rio de Janeiro
173145,Internet,B,2023-03-16,1599.2,1606.392,Bebes,SP,4627,62,8709,1.500 a 2.999,50 a 79,4.000 a 9.999,MAR,Quinta-feira,São Paulo
336860,Internet,A,2023-01-12,19.52,29.04,Utilidades_Domesticas,CE,17363,38,6059,até 500,35 a 49,4.000 a 9.999,JAN,Quinta-feira,Ceará
340550,Internet,A,2023-03-22,107.92,109.51199999999999,Bebes,SP,5285,68,2815,até 500,50 a 79,2.000 a 3.999,MAR,Quarta-feira,São Paulo
87650,Aplicativo,B,2023-01-05,759.2,775.12,Moveis,RJ,16196,64,3399,500 a 1.499,50 a 79,2.000 a 3.999,JAN,Quinta-feira,Rio de Janeiro
174580,Mobile,A,2023-02-06,43.2,48.0,Produtos_de_Limpeza,RJ,26930,53,6115,até 500,50 a 79,4.000 a 9.999,FEB,Segunda-feira,Rio de Janeiro
201340,Mobile,A,2023-01-02,183.2,187.12,Acessorios_e_Inovacoes,ES,5886,30,6947,até 500,20 a 34,4.000 a 9.999,JAN,Segunda-feira,Espírito Santo
222710,Mobile,B,2023-04-04,223.71999999999997,230.112,Bebes,MG,24378,72,6293,até 500,50 a 79,4.000 a 9.999,APR,Terça-feira,Minas Gerais
224110,Mobile,B,2023-02-01,215.92800000000003,223.92,Eletroportateis,SP,21003,50,9260,até 500,50 a 79,4.000 a 9.999,FEB,Quarta-feira,São Paulo
280860,Internet,A,2023-02-21,967.2,971.4,Telefones_e_Celulares,MG,16321,78,5960,500 a 1.499,50 a 79,4.000 a 9.999,FEB,Terça-feira,Minas Gerais
350755,Mobile,A,2023-02-17,519.2,526.3199999999999,Automotivo,RJ,179,40,2381,500 a 1.499,35 a 49,2.000 a 3.999,FEB,Sexta-feira,Rio de Janeiro
362985,Mobile,A,2023-01-25,51.92,53.512,Bebes,SP,11067,24,2338,até 500,20 a 34,2.000 a 3.999,JAN,Quarta-feira,São Paulo
482620,Aplicativo,B,2023-02-27,87.92,95.912,Eletroportateis,RS,10793,60,10832,até 500,50 a 79,10.000 a 14.999,FEB,Segunda-feira,Rio Grande do Sul
